A34142ZT9A8DJQ,11,1,1,1,4,1,bar
A34142ZT9A8DJQ,12,0,0,1,4,2,bar
A34142ZT9A8DJQ,13,1,1,1,4,3,bar
A34142ZT9A8DJQ,14,0,0,1,4,3,bar
A34142ZT9A8DJQ,15,1,1,1,4,2,bar
A34142ZT9A8DJQ,16,0,0,1,4,2,bar
A34142ZT9A8DJQ,17,1,1,1,4,1,bar
A34142ZT9A8DJQ,18,0,0,1,4,1,bar
A34142ZT9A8DJQ,19,1,1,1,4,3,bar
A34142ZT9A8DJQ,20,0,0,1,4,2,bar
A34142ZT9A8DJQ,21,1,1,1,4,1,bar
A34142ZT9A8DJQ,22,0,0,1,4,1,bar
A34142ZT9A8DJQ,23,1,1,1,4,1,bar
A34142ZT9A8DJQ,24,0,0,1,4,1,bar
A34142ZT9A8DJQ,25,1,1,1,4,2,bar
A34142ZT9A8DJQ,26,0,0,1,4,4,bar
A34142ZT9A8DJQ,27,1,1,1,4,2,bar
A34142ZT9A8DJQ,28,0,0,1,4,3,bar
A34142ZT9A8DJQ,29,1,1,1,4,1,bar
A34142ZT9A8DJQ,30,0,0,1,4,1,bar
A34142ZT9A8DJQ,31,1,1,1,4,3,bar
A34142ZT9A8DJQ,32,0,0,1,4,4,bar
A34142ZT9A8DJQ,33,1,1,1,4,2,bar
A34142ZT9A8DJQ,34,0,0,1,4,3,bar
A34142ZT9A8DJQ,35,1,1,1,4,1,bar
A34142ZT9A8DJQ,36,0,0,1,4,1,bar
AXT49VCFZDGW8,1,1,1,1,5,6,bar
AXT49VCFZDGW8,2,1,0,0,4,3,bar
AXT49VCFZDGW8,3,0,1,0,4,3,bar
AXT49VCFZDGW8,4,1,0,0,5,3,bar
AXT49VCFZDGW8,5,0,1,0,5,2,bar
AXT49VCFZDGW8,6,1,0,0,5,3,bar
AXT49VCFZDGW8,7,1,1,1,5,5,bar
AXT49VCFZDGW8,8,1,0,0,5,4,bar
AXT49VCFZDGW8,9,0,1,0,5,1,bar
AXT49VCFZDGW8,10,1,0,0,5,6,bar
AXT49VCFZDGW8,11,0,1,0,6,1,bar
AXT49VCFZDGW8,12,1,0,0,5,3,bar
AXT49VCFZDGW8,13,0,1,0,5,7,bar
AXT49VCFZDGW8,14,1,0,0,5,5,bar
AXT49VCFZDGW8,15,0,1,0,5,1,bar
AXT49VCFZDGW8,16,1,0,0,5,1,bar
AXT49VCFZDGW8,17,0,1,0,5,1,bar
AXT49VCFZDGW8,18,1,0,0,5,4,bar
AXT49VCFZDGW8,19,1,1,1,5,7,bar
AXT49VCFZDGW8,20,1,0,0,5,1,bar
AXT49VCFZDGW8,21,0,1,0,5,1,bar
AXT49VCFZDGW8,22,1,0,0,5,1,bar
AXT49VCFZDGW8,23,0,1,0,5,1,bar
AXT49VCFZDGW8,24,1,0,0,5,1,bar
AXT49VCFZDGW8,25,1,1,1,5,6,bar
AXT49VCFZDGW8,26,1,0,0,5,6,bar
AXT49VCFZDGW8,27,0,1,0,5,1,bar
AXT49VCFZDGW8,28,1,0,0,5,1,bar
AXT49VCFZDGW8,29,0,1,0,5,1,bar
AXT49VCFZDGW8,30,1,0,0,5,2,bar
AXT49VCFZDGW8,31,0,1,0,5,2,bar
AXT49VCFZDGW8,32,1,0,0,5,7,bar
